BLEURT,bleurt_text_score,bleurt_kg_score
,0.3955817222595215,0.36761635541915894
,0.4019046425819397,0.5017057657241821
,0.4275254011154175,0.4275254011154175
,0.443665087223053,0.36959075927734375
,0.3877766728401184,0.38962024450302124
,0.5250465273857117,0.5066616535186768
,0.39283496141433716,0.3551706075668335
,0.4308788776397705,0.6086876392364502
,0.31437963247299194,0.32889920473098755
,0.4428254961967468,0.4134249687194824
,0.31684237718582153,0.28830310702323914
,0.33148372173309326,0.2956802248954773
,0.37086355686187744,0.34151601791381836
,0.3912351727485657,0.30207034945487976
,0.44716876745224,0.34581875801086426
,0.3521844744682312,0.3778870105743408
,0.40056341886520386,0.36942774057388306
,0.3315883278846741,0.27624064683914185
,0.47665882110595703,0.5500917434692383
,0.4371165633201599,0.4620690941810608
,0.3910263776779175,0.44366568326950073
,0.44514328241348267,0.4134864807128906
,0.39780139923095703,0.38051682710647583
,0.3057631254196167,0.3269718885421753
,0.32939642667770386,0.35605162382125854
,0.21195971965789795,0.25153493881225586
,0.4358418583869934,0.3829116225242615
,0.28785204887390137,0.2607640027999878
,0.27302056550979614,0.3057158589363098
,0.2852925658226013,0.3146047592163086
,0.30706852674484253,0.2829763889312744
,0.3136127293109894,0.29781579971313477
,0.30741560459136963,0.3524898886680603
,0.3615259528160095,0.42455166578292847
,0.34082555770874023,0.35410284996032715
,0.40099966526031494,0.418290913105011
,0.46305280923843384,0.38978880643844604
,0.3622196316719055,0.3958361744880676
,0.4126104712486267,0.3399196267127991
,0.26101773977279663,0.325045108795166
,0.36188238859176636,0.34708458185195923
,0.44449710845947266,0.41140592098236084
,0.4186179041862488,0.40647584199905396
,0.30268868803977966,0.3338039517402649
,0.3374250531196594,0.37017232179641724
,0.2896096110343933,0.3154529929161072
,0.42064541578292847,0.4662439823150635
,0.4151517152786255,0.35656869411468506
,0.36370760202407837,0.39763563871383667
,0.40770065784454346,0.3806535601615906
,0.47031235694885254,0.4259536862373352
,0.42803531885147095,0.3595730662345886
,0.21625393629074097,0.19907337427139282
,0.349224328994751,0.266831636428833
,0.5741434693336487,0.5454302430152893
,0.4088442325592041,0.3904262185096741
,0.45720434188842773,0.5363978147506714
,0.34256505966186523,0.3520941138267517
,0.2431143820285797,0.30624157190322876
,0.21967780590057373,0.22220972180366516
,0.44624292850494385,0.4287104606628418
,0.44783341884613037,0.44877803325653076
,0.43024784326553345,0.42689985036849976
,0.3360816240310669,0.3072461783885956
,0.3714379668235779,0.3710312247276306
,0.2547566890716553,0.22697855532169342
,0.326725572347641,0.39797937870025635
,0.5021826028823853,0.49778610467910767
,0.32534587383270264,0.2935895323753357
,0.3646199107170105,0.3375662565231323
,0.4578132629394531,0.37181955575942993
,0.2876206636428833,0.37511739134788513
,0.3040335774421692,0.25689926743507385
final,0.37759303315021503,0.37324563647865816
